"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"1014","Sorrow","2020","2016",0.705882352941176,1,"0.70588","ns","Wilcoxon"
"1015","Sorrow","2020","2011",0.463350745703687,1,"0.46335","ns","Wilcoxon"
"1016","Sorrow","2020","2018",0.294117647058824,1,"0.29412","ns","Wilcoxon"
"1017","Sorrow","2022","2024",0.033095112363003,1,"0.03310","*","Wilcoxon"
"1018","Sorrow","2022","2016",0.956521739130435,1,"0.95652","ns","Wilcoxon"
"1019","Sorrow","2022","2011",0.656053511705685,1,"0.65605","ns","Wilcoxon"
"1020","Sorrow","2022","2018",0.260869565217391,1,"0.26087","ns","Wilcoxon"
"1021","Sorrow","2024","2016",0.795454545454545,1,"0.79545","ns","Wilcoxon"
"1022","Sorrow","2024","2011",0.300572956455309,1,"0.30057","ns","Wilcoxon"
"1023","Sorrow","2024","2018",0.125,1,"0.12500","ns","Wilcoxon"
"1024","Sorrow","2016","2011",1,1,"1.00000","ns","Wilcoxon"
"1025","Sorrow","2016","2018",1,1,"1.00000","ns","Wilcoxon"
"1026","Sorrow","2011","2018",1,1,"1.00000","ns","Wilcoxon"
"1027","Reflection","2006","2007",0.211496674008452,1,"0.21150","ns","Wilcoxon"
"1028","Reflection","2006","2009",0.910105580693816,1,"0.91011","ns","Wilcoxon"
"1029","Reflection","2006","2008",0.978697382843298,1,"0.97870","ns","Wilcoxon"
"1030","Reflection","2006","2021",0.462387317891423,1,"0.46239","ns","Wilcoxon"
"1031","Reflection","2006","2010",0.411550849885231,1,"0.41155","ns","Wilcoxon"
"1032","Reflection","2006","2012",0.487812979366396,1,"0.48781","ns","Wilcoxon"
"1033","Reflection","2006","2023",0.723117284619691,1,"0.72312","ns","Wilcoxon"
"1034","Reflection","2006","2013",0.659340659340659,1,"0.65934","ns","Wilcoxon"
"1035","Reflection","2006","2014",0.396531232336859,1,"0.39653","ns","Wilcoxon"
"1036","Reflection","2006","2015",1,1,"1.00000","ns","Wilcoxon"
"1037","Reflection","2006","2017",0.718896263545611,1,"0.71890","ns","Wilcoxon"
"1038","Reflection","2006","2019",0.762778952079937,1,"0.76278","ns","Wilcoxon"
"1039","Reflection","2006","2020",0.809929639502086,1,"0.80993","ns","Wilcoxon"
"1040","Reflection","2006","2022",0.146257768065318,1,"0.14626","ns","Wilcoxon"
"1041","Reflection","2006","2024",0.904366480165191,1,"0.90437","ns","Wilcoxon"
"1042","Reflection","2006","2016",1,1,"1.00000","ns","Wilcoxon"
"1043","Reflection","2006","2011",0.446153846153846,1,"0.44615","ns","Wilcoxon"
"1044","Reflection","2006","2018",0.307692307692308,1,"0.30769","ns","Wilcoxon"
"1045","Reflection","2007","2009",0.351062422269853,1,"0.35106","ns","Wilcoxon"
"1046","Reflection","2007","2008",0.105614099186585,1,"0.10561","ns","Wilcoxon"
"1047","Reflection","2007","2021",0.00750706689998654,1,"0.00751","**","Wilcoxon"
"1048","Reflection","2007","2010",0.00117655457985293,0.2,"0.00118","**","Wilcoxon"
"1049","Reflection","2007","2012",0.0213445593167023,1,"0.02134","*","Wilcoxon"
"1050","Reflection","2007","2023",0.0124979152991463,1,"0.01250","*","Wilcoxon"
"1051","Reflection","2007","2013",0.153846153846154,1,"0.15385","ns","Wilcoxon"
"1052","Reflection","2007","2014",0.00469677045259223,0.79,"0.00470","**","Wilcoxon"
"1053","Reflection","2007","2015",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1054","Reflection","2007","2017",0.0273929092848194,1,"0.02739","*","Wilcoxon"
"1055","Reflection","2007","2019",0.00948739856705229,1,"0.00949","**","Wilcoxon"
"1056","Reflection","2007","2020",0.0111234559499461,1,"0.01112","*","Wilcoxon"
"1057","Reflection","2007","2022",0.000155650049251636,0.027,"0.00016","***","Wilcoxon"
"1058","Reflection","2007","2024",0.00940659190772458,1,"0.00941","**","Wilcoxon"
"1059","Reflection","2007","2016",0.230769230769231,1,"0.23077","ns","Wilcoxon"
"1060","Reflection","2007","2011",0.851282051282051,1,"0.85128","ns","Wilcoxon"
"1061","Reflection","2007","2018",0.166666666666667,1,"0.16667","ns","Wilcoxon"
"1062","Reflection","2009","2008",0.645201238390093,1,"0.64520","ns","Wilcoxon"
"1063","Reflection","2009","2021",0.402020202020202,1,"0.40202","ns","Wilcoxon"
"1064","Reflection","2009","2010",0.106338749817011,1,"0.10634","ns","Wilcoxon"
"1065","Reflection","2009","2012",0.393215699842387,1,"0.39322","ns","Wilcoxon"
"1066","Reflection","2009","2023",0.260831159686995,1,"0.26083","ns","Wilcoxon"
"1067","Reflection","2009","2013",0.266666666666667,1,"0.26667","ns","Wilcoxon"
"1068","Reflection","2009","2014",0.17192792101932,1,"0.17193","ns","Wilcoxon"
"1069","Reflection","2009","2015",1,1,"1.00000","ns","Wilcoxon"
"1070","Reflection","2009","2017",0.391773434982481,1,"0.39177","ns","Wilcoxon"
"1071","Reflection","2009","2019",0.256326195876421,1,"0.25633","ns","Wilcoxon"
"1072","Reflection","2009","2020",0.46660769122447,1,"0.46661","ns","Wilcoxon"
"1073","Reflection","2009","2022",0.0871061904944964,1,"0.08711","ns","Wilcoxon"
"1074","Reflection","2009","2024",0.279236499050741,1,"0.27924","ns","Wilcoxon"
"1075","Reflection","2009","2016",0.4,1,"0.40000","ns","Wilcoxon"
"1076","Reflection","2009","2011",0.56969696969697,1,"0.56970","ns","Wilcoxon"
"1077","Reflection","2009","2018",0.222222222222222,1,"0.22222","ns","Wilcoxon"
"1078","Reflection","2008","2021",0.258840480000798,1,"0.25884","ns","Wilcoxon"
"1079","Reflection","2008","2010",0.0773788451396422,1,"0.07738","ns","Wilcoxon"
"1080","Reflection","2008","2012",0.370684426016864,1,"0.37068","ns","Wilcoxon"
"1081","Reflection","2008","2023",0.394946121409341,1,"0.39495","ns","Wilcoxon"
"1082","Reflection","2008","2013",0.380952380952381,1,"0.38095","ns","Wilcoxon"
"1083","Reflection","2008","2014",0.120710513090794,1,"0.12071","ns","Wilcoxon"
"1084","Reflection","2008","2015",1,1,"1.00000","ns","Wilcoxon"
"1085","Reflection","2008","2017",0.387376636390636,1,"0.38738","ns","Wilcoxon"
"1086","Reflection","2008","2019",0.389145877047922,1,"0.38915","ns","Wilcoxon"
"1087","Reflection","2008","2020",0.298220619712509,1,"0.29822","ns","Wilcoxon"
"1088","Reflection","2008","2022",0.0145843004223017,1,"0.01458","*","Wilcoxon"
"1089","Reflection","2008","2024",0.34571181643527,1,"0.34571","ns","Wilcoxon"
"1090","Reflection","2008","2016",0.8,1,"0.80000","ns","Wilcoxon"
"1091","Reflection","2008","2011",0.295798319327731,1,"0.29580","ns","Wilcoxon"
"1092","Reflection","2008","2018",0.142857142857143,1,"0.14286","ns","Wilcoxon"
"1093","Reflection","2021","2010",0.577270829394687,1,"0.57727","ns","Wilcoxon"
"1094","Reflection","2021","2012",0.936213296998981,1,"0.93621","ns","Wilcoxon"
"1095","Reflection","2021","2023",0.75022205790144,1,"0.75022","ns","Wilcoxon"
"1096","Reflection","2021","2013",0.6,1,"0.60000","ns","Wilcoxon"
"1097","Reflection","2021","2014",0.821825193354475,1,"0.82183","ns","Wilcoxon"
"1098","Reflection","2021","2015",0.8,1,"0.80000","ns","Wilcoxon"
"1099","Reflection","2021","2017",0.948623237400907,1,"0.94862","ns","Wilcoxon"
"1100","Reflection","2021","2019",0.736654810376806,1,"0.73665","ns","Wilcoxon"
"1101","Reflection","2021","2020",0.82716485651632,1,"0.82716","ns","Wilcoxon"
"1102","Reflection","2021","2022",0.132627706281795,1,"0.13263","ns","Wilcoxon"
"1103","Reflection","2021","2024",0.619262830184528,1,"0.61926","ns","Wilcoxon"
"1104","Reflection","2021","2016",0.933333333333333,1,"0.93333","ns","Wilcoxon"
"1105","Reflection","2021","2011",0.034640522875817,1,"0.03464","*","Wilcoxon"
"1106","Reflection","2021","2018",0.133333333333333,1,"0.13333","ns","Wilcoxon"
"1107","Reflection","2010","2012",0.746485314881518,1,"0.74649","ns","Wilcoxon"
"1108","Reflection","2010","2023",0.257890333018253,1,"0.25789","ns","Wilcoxon"
"1109","Reflection","2010","2013",0.685714285714286,1,"0.68571","ns","Wilcoxon"
"1110","Reflection","2010","2014",0.986963839354873,1,"0.98696","ns","Wilcoxon"
"1111","Reflection","2010","2015",0.3,1,"0.30000","ns","Wilcoxon"
"1112","Reflection","2010","2017",0.450500304013941,1,"0.45050","ns","Wilcoxon"
"1113","Reflection","2010","2019",0.180137298444313,1,"0.18014","ns","Wilcoxon"
"1114","Reflection","2010","2020",0.63776609744397,1,"0.63777","ns","Wilcoxon"
"1115","Reflection","2010","2022",0.385134536539526,1,"0.38513","ns","Wilcoxon"
"1116","Reflection","2010","2024",0.175778214773269,1,"0.17578","ns","Wilcoxon"
"1117","Reflection","2010","2016",0.342857142857143,1,"0.34286","ns","Wilcoxon"
"1118","Reflection","2010","2011",0.0273291925465839,1,"0.02733","*","Wilcoxon"
"1119","Reflection","2010","2018",0.1,1,"0.10000","ns","Wilcoxon"
"1120","Reflection","2012","2023",0.819284318181033,1,"0.81928","ns","Wilcoxon"
"1121","Reflection","2012","2013",0.652173913043478,1,"0.65217","ns","Wilcoxon"
"1122","Reflection","2012","2014",0.918596155148547,1,"0.91860","ns","Wilcoxon"
"1123","Reflection","2012","2015",0.869565217391304,1,"0.86957","ns","Wilcoxon"
"1124","Reflection","2012","2017",0.818819658755336,1,"0.81882","ns","Wilcoxon"
"1125","Reflection","2012","2019",0.63365622679496,1,"0.63366","ns","Wilcoxon"
"1126","Reflection","2012","2020",0.663913840601854,1,"0.66391","ns","Wilcoxon"
"1127","Reflection","2012","2022",0.408462291866976,1,"0.40846","ns","Wilcoxon"
"1128","Reflection","2012","2024",0.513227886893371,1,"0.51323","ns","Wilcoxon"
"1129","Reflection","2012","2016",0.876811594202898,1,"0.87681","ns","Wilcoxon"
"1130","Reflection","2012","2011",0.150100334448161,1,"0.15010","ns","Wilcoxon"
"1131","Reflection","2012","2018",0.434782608695652,1,"0.43478","ns","Wilcoxon"
"1132","Reflection","2023","2013",0.315789473684211,1,"0.31579","ns","Wilcoxon"
"1133","Reflection","2023","2014",0.44255238259773,1,"0.44255","ns","Wilcoxon"
"1134","Reflection","2023","2015",0.631578947368421,1,"0.63158","ns","Wilcoxon"
"1135","Reflection","2023","2017",0.900693892134038,1,"0.90069","ns","Wilcoxon"
"1136","Reflection","2023","2019",0.696622422369464,1,"0.69662","ns","Wilcoxon"
"1137","Reflection","2023","2020",0.64632706957797,1,"0.64633","ns","Wilcoxon"
"1138","Reflection","2023","2022",0.0660892390883507,1,"0.06609","ns","Wilcoxon"
"1139","Reflection","2023","2024",1,1,"1.00000","ns","Wilcoxon"
"1140","Reflection","2023","2016",1,1,"1.00000","ns","Wilcoxon"
"1141","Reflection","2023","2011",0.065892002734108,1,"0.06589","ns","Wilcoxon"
"1142","Reflection","2023","2018",0.105263157894737,1,"0.10526","ns","Wilcoxon"
"1143","Reflection","2013","2014",0.73202614379085,1,"0.73203","ns","Wilcoxon"
"1144","Reflection","2013","2015",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1145","Reflection","2013","2017",0.294117647058824,1,"0.29412","ns","Wilcoxon"
"1146","Reflection","2013","2019",0.463768115942029,1,"0.46377","ns","Wilcoxon"
"1147","Reflection","2013","2020",0.52436974789916,1,"0.52437","ns","Wilcoxon"
"1148","Reflection","2013","2022",0.956521739130435,1,"0.95652","ns","Wilcoxon"
"1149","Reflection","2013","2024",0.458333333333333,1,"0.45833","ns","Wilcoxon"
"1150","Reflection","2013","2016",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1151","Reflection","2013","2011",0.266666666666667,1,"0.26667","ns","Wilcoxon"
"1152","Reflection","2013","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1153","Reflection","2014","2015",0.588235294117647,1,"0.58824","ns","Wilcoxon"
"1154","Reflection","2014","2017",0.519631665241982,1,"0.51963","ns","Wilcoxon"
"1155","Reflection","2014","2019",0.340829010116807,1,"0.34083","ns","Wilcoxon"
"1156","Reflection","2014","2020",0.561519889754991,1,"0.56152","ns","Wilcoxon"
"1157","Reflection","2014","2022",0.311714485905549,1,"0.31171","ns","Wilcoxon"
"1158","Reflection","2014","2024",0.207032152815487,1,"0.20703","ns","Wilcoxon"
"1159","Reflection","2014","2016",0.392156862745098,1,"0.39216","ns","Wilcoxon"
"1160","Reflection","2014","2011",0.0293085655314758,1,"0.02931","*","Wilcoxon"
"1161","Reflection","2014","2018",0.235294117647059,1,"0.23529","ns","Wilcoxon"
"1162","Reflection","2015","2017",0.75,1,"0.75000","ns","Wilcoxon"
"1163","Reflection","2015","2019",0.695652173913043,1,"0.69565","ns","Wilcoxon"
"1164","Reflection","2015","2020",0.705882352941177,1,"0.70588","ns","Wilcoxon"
"1165","Reflection","2015","2022",0.521739130434783,1,"0.52174","ns","Wilcoxon"
"1166","Reflection","2015","2024",0.625,1,"0.62500","ns","Wilcoxon"
"1167","Reflection","2015","2016",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1168","Reflection","2015","2011",0.8,1,"0.80000","ns","Wilcoxon"
"1169","Reflection","2015","2018",1,1,"1.00000","ns","Wilcoxon"
"1170","Reflection","2017","2019",0.866612840177173,1,"0.86661","ns","Wilcoxon"
"1171","Reflection","2017","2020",0.774945408957367,1,"0.77495","ns","Wilcoxon"
"1172","Reflection","2017","2022",0.0983186851622653,1,"0.09832","ns","Wilcoxon"
"1173","Reflection","2017","2024",0.981523918235255,1,"0.98152","ns","Wilcoxon"
"1174","Reflection","2017","2016",1,1,"1.00000","ns","Wilcoxon"
"1175","Reflection","2017","2011",0.100103199174407,1,"0.10010","ns","Wilcoxon"
"1176","Reflection","2017","2018",0.125,1,"0.12500","ns","Wilcoxon"
"1177","Reflection","2019","2020",0.651574840427991,1,"0.65157","ns","Wilcoxon"
"1178","Reflection","2019","2022",0.0762143784921991,1,"0.07621","ns","Wilcoxon"
"1179","Reflection","2019","2024",0.964325764979523,1,"0.96433","ns","Wilcoxon"
"1180","Reflection","2019","2016",0.956521739130435,1,"0.95652","ns","Wilcoxon"
"1181","Reflection","2019","2011",0.111973244147157,1,"0.11197","ns","Wilcoxon"
"1182","Reflection","2019","2018",0.173913043478261,1,"0.17391","ns","Wilcoxon"
"1183","Reflection","2020","2022",0.0907301560858376,1,"0.09073","ns","Wilcoxon"
"1184","Reflection","2020","2024",0.650026127580659,1,"0.65003","ns","Wilcoxon"
"1185","Reflection","2020","2016",0.611764705882353,1,"0.61176","ns","Wilcoxon"
"1186","Reflection","2020","2011",0.139995457642516,1,"0.14000","ns","Wilcoxon"
"1187","Reflection","2020","2018",0.0588235294117647,1,"0.05882","ns","Wilcoxon"
"1188","Reflection","2022","2024",0.0454247677921373,1,"0.04542","*","Wilcoxon"
"1189","Reflection","2022","2016",0.405797101449275,1,"0.40580","ns","Wilcoxon"
"1190","Reflection","2022","2011",0.0125752508361204,1,"0.01258","*","Wilcoxon"
"1191","Reflection","2022","2018",0.173913043478261,1,"0.17391","ns","Wilcoxon"
"1192","Reflection","2024","2016",0.742424242424242,1,"0.74242","ns","Wilcoxon"
"1193","Reflection","2024","2011",0.104048892284186,1,"0.10405","ns","Wilcoxon"
"1194","Reflection","2024","2018",0.0625,1,"0.06250","ns","Wilcoxon"
"1195","Reflection","2016","2011",0.533333333333333,1,"0.53333","ns","Wilcoxon"
"1196","Reflection","2016","2018",0.666666666666667,1,"0.66667","ns","Wilcoxon"
"1197","Reflection","2011","2018",0.4,1,"0.40000","ns","Wilcoxon"
"1198","Resilience","2006","2007",0.189586695442127,1,"0.1896","ns","Wilcoxon"
"1199","Resilience","2006","2009",0.792077478764785,1,"0.7921","ns","Wilcoxon"
"1200","Resilience","2006","2008",0.151872391977386,1,"0.1519","ns","Wilcoxon"
"1201","Resilience","2006","2021",0.193151371444547,1,"0.1932","ns","Wilcoxon"
"1202","Resilience","2006","2010",0.01597258797046,1,"0.0160","*","Wilcoxon"
"1203","Resilience","2006","2012",0.34476411991056,1,"0.3448","ns","Wilcoxon"
"1204","Resilience","2006","2023",0.171503259359331,1,"0.1715","ns","Wilcoxon"
"1205","Resilience","2006","2013",0.043956043956044,1,"0.0440","*","Wilcoxon"
"1206","Resilience","2006","2014",0.0904115492350786,1,"0.0904","ns","Wilcoxon"
"1207","Resilience","2006","2015",0.307692307692308,1,"0.3077","ns","Wilcoxon"
"1208","Resilience","2006","2017",0.372812137235344,1,"0.3728","ns","Wilcoxon"
"1209","Resilience","2006","2019",0.38270934230739,1,"0.3827","ns","Wilcoxon"
"1210","Resilience","2006","2020",0.485426481307412,1,"0.4854","ns","Wilcoxon"
"1211","Resilience","2006","2022",0.217226990795946,1,"0.2172","ns","Wilcoxon"
"1212","Resilience","2006","2024",0.289111589517333,1,"0.2891","ns","Wilcoxon"
"1213","Resilience","2006","2016",0.549450549450549,1,"0.5495","ns","Wilcoxon"
"1214","Resilience","2006","2011",0.77032967032967,1,"0.7703","ns","Wilcoxon"
"1215","Resilience","2006","2018",0.615384615384615,1,"0.6154","ns","Wilcoxon"
"1216","Resilience","2007","2009",0.657405202296843,1,"0.6574","ns","Wilcoxon"
"1217","Resilience","2007","2008",0.00196463024569095,0.33,"0.0020","**","Wilcoxon"
"1218","Resilience","2007","2021",0.00511912774263023,0.85,"0.0051","**","Wilcoxon"
"1219","Resilience","2007","2010",4.27258898023516e-05,0.0073,"4.3e-05","****","Wilcoxon"
"1220","Resilience","2007","2012",0.00738392176947093,1,"0.0074","**","Wilcoxon"
"1221","Resilience","2007","2023",0.00219826466176975,0.37,"0.0022","**","Wilcoxon"
"1222","Resilience","2007","2013",0.0256410256410256,1,"0.0256","*","Wilcoxon"
"1223","Resilience","2007","2014",0.00925563520798411,1,"0.0093","**","Wilcoxon"
"1224","Resilience","2007","2015",0.166666666666667,1,"0.1667","ns","Wilcoxon"
"1225","Resilience","2007","2017",0.0149934767077047,1,"0.0150","*","Wilcoxon"
"1226","Resilience","2007","2019",0.0056950019613849,0.95,"0.0057","**","Wilcoxon"
"1227","Resilience","2007","2020",0.0381072484825411,1,"0.0381","*","Wilcoxon"
"1228","Resilience","2007","2022",0.00498383975919402,0.84,"0.0050","**","Wilcoxon"
"1229","Resilience","2007","2024",0.0071070486620211,1,"0.0071","**","Wilcoxon"
"1230","Resilience","2007","2016",0.923076923076923,1,"0.9231","ns","Wilcoxon"
"1231","Resilience","2007","2011",0.851282051282051,1,"0.8513","ns","Wilcoxon"
"1232","Resilience","2007","2018",0.833333333333333,1,"0.8333","ns","Wilcoxon"
"1233","Resilience","2009","2008",0.140252592264976,1,"0.1403","ns","Wilcoxon"
"1234","Resilience","2009","2021",0.238239984989211,1,"0.2382","ns","Wilcoxon"
"1235","Resilience","2009","2010",0.0252667139623661,1,"0.0253","*","Wilcoxon"
"1236","Resilience","2009","2012",0.297891396182251,1,"0.2979","ns","Wilcoxon"
"1237","Resilience","2009","2023",0.143503544510409,1,"0.1435","ns","Wilcoxon"
"1238","Resilience","2009","2013",0.177777777777778,1,"0.1778","ns","Wilcoxon"
"1239","Resilience","2009","2014",0.105638427619852,1,"0.1056","ns","Wilcoxon"
"1240","Resilience","2009","2015",0.444444444444444,1,"0.4444","ns","Wilcoxon"
"1241","Resilience","2009","2017",0.190110826939471,1,"0.1901","ns","Wilcoxon"
"1242","Resilience","2009","2019",0.201545039446089,1,"0.2015","ns","Wilcoxon"
"1243","Resilience","2009","2020",0.390559659154388,1,"0.3906","ns","Wilcoxon"
"1244","Resilience","2009","2022",0.155501052892357,1,"0.1555","ns","Wilcoxon"
"1245","Resilience","2009","2024",0.328279479982266,1,"0.3283","ns","Wilcoxon"
"1246","Resilience","2009","2016",0.888888888888889,1,"0.8889","ns","Wilcoxon"
"1247","Resilience","2009","2011",0.808080808080808,1,"0.8081","ns","Wilcoxon"
"1248","Resilience","2009","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1249","Resilience","2008","2021",0.792955235488551,1,"0.7930","ns","Wilcoxon"
"1250","Resilience","2008","2010",0.342551304992665,1,"0.3426","ns","Wilcoxon"
"1251","Resilience","2008","2012",0.578150984144686,1,"0.5782","ns","Wilcoxon"
"1252","Resilience","2008","2023",0.95284478061721,1,"0.9528","ns","Wilcoxon"
"1253","Resilience","2008","2013",0.114285714285714,1,"0.1143","ns","Wilcoxon"
"1254","Resilience","2008","2014",0.746069895908599,1,"0.7461","ns","Wilcoxon"
"1255","Resilience","2008","2015",0.571428571428571,1,"0.5714","ns","Wilcoxon"
"1256","Resilience","2008","2017",0.683161815450818,1,"0.6832","ns","Wilcoxon"
"1257","Resilience","2008","2019",0.427660043656675,1,"0.4277","ns","Wilcoxon"
"1258","Resilience","2008","2020",0.333510587751228,1,"0.3335","ns","Wilcoxon"
"1259","Resilience","2008","2022",0.698544763942236,1,"0.6985","ns","Wilcoxon"
"1260","Resilience","2008","2024",0.386512648355456,1,"0.3865","ns","Wilcoxon"
"1261","Resilience","2008","2016",0.171428571428571,1,"0.1714","ns","Wilcoxon"
"1262","Resilience","2008","2011",0.201680672268908,1,"0.2017","ns","Wilcoxon"
"1263","Resilience","2008","2018",0.285714285714286,1,"0.2857","ns","Wilcoxon"
"1264","Resilience","2021","2010",0.212036288795973,1,"0.2120","ns","Wilcoxon"
"1265","Resilience","2021","2012",0.665369853550981,1,"0.6654","ns","Wilcoxon"
"1266","Resilience","2021","2023",1,1,"1.0000","ns","Wilcoxon"
"1267","Resilience","2021","2013",0.1,1,"0.1000","ns","Wilcoxon"
"1268","Resilience","2021","2014",0.524915113822518,1,"0.5249","ns","Wilcoxon"
"1269","Resilience","2021","2015",0.533333333333333,1,"0.5333","ns","Wilcoxon"
"1270","Resilience","2021","2017",0.813179478372269,1,"0.8132","ns","Wilcoxon"
"1271","Resilience","2021","2019",0.553088491596496,1,"0.5531","ns","Wilcoxon"
"1272","Resilience","2021","2020",0.620933224582509,1,"0.6209","ns","Wilcoxon"
"1273","Resilience","2021","2022",0.987229875469181,1,"0.9872","ns","Wilcoxon"
"1274","Resilience","2021","2024",0.725374244839684,1,"0.7254","ns","Wilcoxon"
"1275","Resilience","2021","2016",0.15,1,"0.1500","ns","Wilcoxon"
"1276","Resilience","2021","2011",0.277124183006536,1,"0.2771","ns","Wilcoxon"
"1277","Resilience","2021","2018",0.4,1,"0.4000","ns","Wilcoxon"
"1278","Resilience","2010","2012",0.0574479991022349,1,"0.0574","ns","Wilcoxon"
"1279","Resilience","2010","2023",0.150497632330587,1,"0.1505","ns","Wilcoxon"
"1280","Resilience","2010","2013",0.238095238095238,1,"0.2381","ns","Wilcoxon"
"1281","Resilience","2010","2014",0.523243255279135,1,"0.5232","ns","Wilcoxon"
"1282","Resilience","2010","2015",1,1,"1.0000","ns","Wilcoxon"
"1283","Resilience","2010","2017",0.128189510557814,1,"0.1282","ns","Wilcoxon"
"1284","Resilience","2010","2019",0.0539980419783713,1,"0.0540","ns","Wilcoxon"
"1285","Resilience","2010","2020",0.0594722295265424,1,"0.0595","ns","Wilcoxon"
"1286","Resilience","2010","2022",0.281254776765696,1,"0.2813","ns","Wilcoxon"
"1287","Resilience","2010","2024",0.0427474055025754,1,"0.0427","*","Wilcoxon"
"1288","Resilience","2010","2016",0.0380952380952381,1,"0.0381","*","Wilcoxon"
"1289","Resilience","2010","2011",0.0810841332580463,1,"0.0811","ns","Wilcoxon"
"1290","Resilience","2010","2018",0.1,1,"0.1000","ns","Wilcoxon"
"1291","Resilience","2012","2023",0.637873242501192,1,"0.6379","ns","Wilcoxon"
"1292","Resilience","2012","2013",0.0652173913043478,1,"0.0652","ns","Wilcoxon"
"1293","Resilience","2012","2014",0.271134621443897,1,"0.2711","ns","Wilcoxon"
"1294","Resilience","2012","2015",0.434782608695652,1,"0.4348","ns","Wilcoxon"
"1295","Resilience","2012","2017",0.818819658755336,1,"0.8188","ns","Wilcoxon"
"1296","Resilience","2012","2019",0.825308502700772,1,"0.8253","ns","Wilcoxon"
"1297","Resilience","2012","2020",0.818132517783753,1,"0.8181","ns","Wilcoxon"
"1298","Resilience","2012","2022",0.701357052579386,1,"0.7014","ns","Wilcoxon"
"1299","Resilience","2012","2024",0.964325764979523,1,"0.9643","ns","Wilcoxon"
"1300","Resilience","2012","2016",0.144927536231884,1,"0.1449","ns","Wilcoxon"
"1301","Resilience","2012","2011",0.351705685618729,1,"0.3517","ns","Wilcoxon"
"1302","Resilience","2012","2018",0.434782608695652,1,"0.4348","ns","Wilcoxon"
"1303","Resilience","2023","2013",0.0631578947368421,1,"0.0632","ns","Wilcoxon"
"1304","Resilience","2023","2014",0.55075849489798,1,"0.5508","ns","Wilcoxon"
"1305","Resilience","2023","2015",0.421052631578947,1,"0.4211","ns","Wilcoxon"
"1306","Resilience","2023","2017",0.928979674000012,1,"0.9290","ns","Wilcoxon"
"1307","Resilience","2023","2019",0.657232723376901,1,"0.6572","ns","Wilcoxon"
"1308","Resilience","2023","2020",0.428409021526957,1,"0.4284","ns","Wilcoxon"
"1309","Resilience","2023","2022",0.946435582917308,1,"0.9464","ns","Wilcoxon"
"1310","Resilience","2023","2024",0.571997097445033,1,"0.5720","ns","Wilcoxon"
"1311","Resilience","2023","2016",0.126315789473684,1,"0.1263","ns","Wilcoxon"
"1312","Resilience","2023","2011",0.262200956937799,1,"0.2622","ns","Wilcoxon"
"1313","Resilience","2023","2018",0.210526315789474,1,"0.2105","ns","Wilcoxon"
"1314","Resilience","2013","2014",0.156862745098039,1,"0.1569","ns","Wilcoxon"
"1315","Resilience","2013","2015",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1316","Resilience","2013","2017",0.176470588235294,1,"0.1765","ns","Wilcoxon"
"1317","Resilience","2013","2019",0.0652173913043478,1,"0.0652","ns","Wilcoxon"
"1318","Resilience","2013","2020",0.121008403361345,1,"0.1210","ns","Wilcoxon"
"1319","Resilience","2013","2022",0.144927536231884,1,"0.1449","ns","Wilcoxon"
"1320","Resilience","2013","2024",0.0454545454545455,1,"0.0455","*","Wilcoxon"
"1321","Resilience","2013","2016",0.333333333333333,1,"0.3333","ns","Wilcoxon"
"1322","Resilience","2013","2011",0.133333333333333,1,"0.1333","ns","Wilcoxon"
"1323","Resilience","2013","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1324","Resilience","2014","2015",0.823529411764706,1,"0.8235","ns","Wilcoxon"
"1325","Resilience","2014","2017",0.860856166011338,1,"0.8609","ns","Wilcoxon"
"1326","Resilience","2014","2019",0.420747920707029,1,"0.4207","ns","Wilcoxon"
"1327","Resilience","2014","2020",0.199344885746315,1,"0.1993","ns","Wilcoxon"
"1328","Resilience","2014","2022",0.548859053791637,1,"0.5489","ns","Wilcoxon"
"1329","Resilience","2014","2024",0.241406111426593,1,"0.2414","ns","Wilcoxon"
"1330","Resilience","2014","2016",0.156862745098039,1,"0.1569","ns","Wilcoxon"
"1331","Resilience","2014","2011",0.211351909184727,1,"0.2114","ns","Wilcoxon"
"1332","Resilience","2014","2018",0.352941176470588,1,"0.3529","ns","Wilcoxon"
"1333","Resilience","2015","2017",0.875,1,"0.8750","ns","Wilcoxon"
"1334","Resilience","2015","2019",0.521739130434783,1,"0.5217","ns","Wilcoxon"
"1335","Resilience","2015","2020",0.529411764705882,1,"0.5294","ns","Wilcoxon"
"1336","Resilience","2015","2022",0.608695652173913,1,"0.6087","ns","Wilcoxon"
"1337","Resilience","2015","2024",0.5,1,"0.5000","ns","Wilcoxon"
"1338","Resilience","2015","2016",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1339","Resilience","2015","2011",0.8,1,"0.8000","ns","Wilcoxon"
"1340","Resilience","2015","2018",1,1,"1.0000","ns","Wilcoxon"
